HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,OTHER,,"3,663","$688,301","$539,459"
,TOTAL,,"3,828","$761,036","$597,371"
37790,80'S,,1,$185,$148
,OTHER,,10,"$3,548","$2,728"
,TOTAL,,11,"$3,732","$2,875"
37799,SG,,2,$951,$723
,80'S,,700,"$223,073","$178,053"
,OTHER,,"10,949","$7,816,344","$6,244,304"
,TOTAL,,"11,651","$8,040,369","$6,423,080"
38100,80'S,LYMPHATIC,"1,414","$154,563","$122,857"
,OTHER,,"4,673","$3,095,292","$2,458,344"
,TOTAL,,"6,087","$3,249,855","$2,581,201"
38101,80'S,,15,"$1,641","$1,313"
,OTHER,,43,"$24,402","$19,514"
,TOTAL,,58,"$26,044","$20,827"
38102,80'S,,204,"$8,786","$6,961"
,OTHER,,660,"$172,984","$137,950"
,TOTAL,,864,"$181,770","$144,911"
38115,80'S,,54,"$4,951","$3,961"
,OTHER,,244,"$139,448","$111,477"
,TOTAL,,298,"$144,400","$115,438"
38120,80'S,,202,"$29,221","$23,377"
,OTHER,,674,"$593,472","$471,747"
,TOTAL,,876,"$622,693","$495,124"
38129,80'S,,1,$140,$112
,OTHER,,16,"$6,676","$5,310"
,TOTAL,,17,"$6,816","$5,422"
38200,OTHER,,56,"$5,370","$4,180"
,TOTAL,,56,"$5,370","$4,180"
38230,OTHER,,42,"$10,058","$8,096"
,TOTAL,,42,"$10,058","$8,096"
38231,OTHER,,873,"$80,697","$63,911"
,TOTAL,,873,"$80,697","$63,911"
38240,OTHER,,110,"$15,624","$12,215"
,TOTAL,,110,"$15,624","$12,215"
38241,OTHER,,214,"$29,913","$23,731"
,TOTAL,,214,"$29,913","$23,731"
38300,SG,,3,$480,$384
,OTHER,,264,"$28,452","$21,927"
,TOTAL,,267,"$28,932","$22,311"
38305,SG,,6,"$2,331","$1,865"
,OTHER,,333,"$74,783","$58,944"
,TOTAL,,339,"$77,114","$60,809"
38308,SG,,68,"$15,968","$12,774"
,80'S,,64,"$2,335","$1,823"
,OTHER,,"1,052","$233,492","$185,758"
,TOTAL,,"1,184","$251,794","$200,355"
38380,80'S,,2,$114,$92
,OTHER,,23,"$8,311","$6,569"
,TOTAL,,25,"$8,425","$6,660"
38381,80'S,,11,"$1,160",$928
,OTHER,,90,"$53,908","$42,393"
,TOTAL,,101,"$55,068","$43,321"
38382,OTHER,,5,"$2,953","$2,362"
,TOTAL,,5,"$2,953","$2,362"
38500,SG,,525,"$201,430","$160,251"
,80'S,,6,$127,$102
,OTHER,,"10,878","$1,741,192","$1,375,401"
,TOTAL,,"11,409","$1,942,749","$1,535,754"
38505,SG,,38,"$10,214","$8,171"
,80'S,,1,$20,$16
,OTHER,,"6,319","$604,943","$469,006"
,TOTAL,,"6,358","$615,178","$477,193"
38510,SG,,580,"$235,385","$186,757"
,80'S,,6,$196,$156
,OTHER,,"9,275","$2,430,344","$1,924,429"
,TOTAL,,"9,861","$2,665,924","$2,111,342"
38520,SG,,51,"$20,700","$16,480"
,80'S,,1,$60,$48
,OTHER,,"1,239","$408,330","$324,340"
,TOTAL,,"1,291","$429,090","$340,868"
38525,SG,,652,"$226,936","$179,959"
,80'S,,20,$843,$674
,OTHER,,"12,545","$2,959,970","$2,347,558"
,TOTAL,,"13,217","$3,187,749","$2,528,191"
38530,SG,,11,"$3,929","$3,143"
,80'S,,18,$945,$756
,OTHER,,147,"$45,158","$35,641"
,TOTAL,,176,"$50,032","$39,541"
38542,SG,,33,"$12,335","$9,851"
,80'S,,98,"$5,120","$4,054"
,OTHER,,"1,133","$394,915","$313,382"
,TOTAL,,"1,264","$412,370","$327,287"
38550,SG,,23,"$10,714","$8,558"
,80'S,,2,$137,$110
,OTHER,,114,"$44,896","$35,785"
,TOTAL,,139,"$55,748","$44,453"
38555,SG,,9,"$5,269","$4,197"
,80'S,,7,"$1,101",$881
,OTHER,,65,"$49,805","$39,316"
,TOTAL,,81,"$56,175","$44,394"
38562,80'S,,305,"$25,638","$20,438"
,OTHER,,"1,353","$680,010","$539,368"
,TOTAL,,"1,658","$705,647","$559,806"
38564,80'S,,118,"$8,903","$7,108"
,OTHER,,461,"$210,767","$168,077"
,TOTAL,,579,"$219,670","$175,185"
38570,80'S,,45,"$3,495","$2,796"
,OTHER,,280,"$125,004","$99,008"
,TOTAL,,325,"$128,499","$101,805"
38571,80'S,,130,"$14,051","$11,069"
,OTHER,,289,"$185,460","$146,656"
,TOTAL,,419,"$199,511","$157,725"
38572,80'S,,43,"$5,547","$4,438"
,OTHER,,112,"$88,638","$70,678"
,TOTAL,,155,"$94,185","$75,116"
38589,80'S,,2,$146,$117
,OTHER,,29,"$8,208","$6,566"
,TOTAL,,31,"$8,354","$6,683"
38700,SG,,12,"$4,205","$3,364"
,80'S,,119,"$10,800","$8,561"
,OTHER,,769,"$426,506","$339,376"
,TOTAL,,900,"$441,511","$351,301"
38720,80'S,,344,"$55,011","$43,754"
,OTHER,,"1,280","$1,212,644","$960,833"
,TOTAL,,"1,624","$1,267,655","$1,004,587"
38724,80'S,,632,"$101,027","$80,080"
,OTHER,,"3,224","$3,130,054","$2,488,706"
,TOTAL,,"3,856","$3,231,082","$2,568,786"
38740,SG,,108,"$36,574","$29,222"
,80'S,,125,"$8,181","$6,531"
,OTHER,,"2,137","$837,714","$665,030"
,TOTAL,,"2,370","$882,469","$700,782"
38745,SG,,123,"$76,778","$61,342"
,80'S,,587,"$58,919","$46,602"
,OTHER,,"4,956","$2,917,026","$2,313,276"
,TOTAL,,"5,666","$3,052,723","$2,421,220"
38746,80'S,,"1,017","$41,926","$33,286"
,OTHER,,"6,063","$1,479,994","$1,177,406"
,TOTAL,,"7,080","$1,521,920","$1,210,691"
38747,80'S,,259,"$11,748","$9,366"
,OTHER,,851,"$234,804","$186,414"
,TOTAL,,"1,110","$246,552","$195,780"
38760,SG,,66,"$27,123","$21,429"
,80'S,,153,"$12,979","$10,293"
,OTHER,,"1,807","$952,404","$755,542"
,TOTAL,,"2,026","$992,505","$787,264"
38765,80'S,,40,"$6,056","$4,845"
,OTHER,,255,"$246,813","$194,266"
,TOTAL,,295,"$252,869","$199,110"
38770,80'S,,721,"$101,435","$80,506"
,OTHER,,"2,020","$1,776,974","$1,409,492"
,TOTAL,,"2,741","$1,878,408","$1,489,998"
38780,80'S,,244,"$38,169","$30,516"
,OTHER,,645,"$616,913","$490,732"
,TOTAL,,889,"$655,081","$521,248"
38790,SG,,17,"$3,029","$2,423"
,80'S,,2,$15,$12
,OTHER,,"1,080","$95,679","$76,139"
,TOTAL,,"1,099","$98,724","$78,575"
38792,80'S,,29,$85,$68
,OTHER,,"11,763","$349,996","$278,939"
,TOTAL,,"11,792","$350,080","$279,007"
38794,OTHER,,9,"$2,361","$1,884"
,TOTAL,,9,"$2,361","$1,884"
38999,SG,,1,$591,$472
,80'S,,4,$224,$180
,OTHER,,198,"$72,477","$57,740"
,TOTAL,,203,"$73,292","$58,392"
39000,80'S,MEDIASTINUM,70,"$4,094","$3,211"
,OTHER,,962,"$405,752","$322,258"
,TOTAL,,"1,032","$409,846","$325,469"
39010,80'S,,294,"$35,090","$27,838"
,OTHER,,"2,669","$1,867,874","$1,487,078"
,TOTAL,,"2,963","$1,902,964","$1,514,917"
39200,80'S,,15,"$1,724","$1,379"
,OTHER,,87,"$65,707","$52,565"
,TOTAL,,102,"$67,431","$53,945"
39220,80'S,,103,"$17,619","$14,079"
,OTHER,,493,"$505,018","$400,456"
,TOTAL,,596,"$522,637","$414,535"
39400,80'S,,6,$355,$284
,OTHER,,"11,564","$5,010,598","$3,983,710"
,TOTAL,,"11,570","$5,010,952","$3,983,994"
39499,80'S,,1,$131,$105
,OTHER,,54,"$17,395","$13,587"
,TOTAL,,55,"$17,526","$13,692"
39501,80'S,,47,"$4,676","$3,581"
,OTHER,,249,"$156,285","$123,866"
,TOTAL,,296,"$160,960","$127,446"
39502,80'S,,751,"$114,833","$91,300"
,OTHER,,"2,159","$2,009,742","$1,596,396"
,TOTAL,,"2,910","$2,124,575","$1,687,696"
39503,80'S,,2,$768,$614
,OTHER,,29,"$50,813","$40,651"
,TOTAL,,31,"$51,581","$41,265"
39520,80'S,,96,"$16,102","$12,826"
,OTHER,,339,"$339,707","$270,783"
,TOTAL,,435,"$355,809","$283,609"
39530,80'S,,23,"$3,036","$2,429"
,OTHER,,77,"$63,079","$50,451"
,TOTAL,,100,"$66,115","$52,879"
39531,80'S,,6,$732,$586
,OTHER,,12,"$8,181","$6,545"
,TOTAL,,18,"$8,914","$7,131"
39540,80'S,,19,"$2,302","$1,841"
,OTHER,,107,"$76,400","$60,788"
,TOTAL,,126,"$78,701","$62,629"
39541,80'S,,76,"$9,206","$7,365"
,OTHER,,227,"$157,787","$125,523"
,TOTAL,,303,"$166,994","$132,888"
39545,80'S,,8,$811,$649
,OTHER,,76,"$58,411","$46,043"
,TOTAL,,84,"$59,222","$46,692"
39560,80'S,,37,"$2,757","$2,206"
,OTHER,,201,"$89,092","$70,868"
,TOTAL,,238,"$91,849","$73,074"
39561,80'S,,20,"$2,615","$2,092"
,OTHER,,88,"$60,718","$48,575"
,TOTAL,,108,"$63,333","$50,667"
39599,80'S,,14,"$1,561","$1,249"
,OTHER,,79,"$58,308","$46,001"
,TOTAL,,93,"$59,870","$47,250"
40490,OTHER,DIGESTIVE,"17,640","$1,450,507","$1,077,638"
,TOTAL,,"17,640","$1,450,507","$1,077,638"
40500,SG,,90,"$36,187","$28,420"
,OTHER,,964,"$300,994","$236,616"
,TOTAL,,"1,054","$337,181","$265,036"
40510,SG,,142,"$55,552","$44,406"
,OTHER,,"1,607","$559,788","$439,954"
,TOTAL,,"1,749","$615,339","$484,360"
40520,SG,,138,"$54,386","$42,920"
,OTHER,,"2,182","$753,938","$594,777"
,TOTAL,,"2,320","$808,324","$637,697"
40525,SG,,39,"$14,761","$11,786"
,OTHER,,359,"$188,868","$149,883"
,TOTAL,,398,"$203,629","$161,669"
40527,SG,,12,"$4,828","$3,863"
,80'S,,7,$689,$551
,OTHER,,134,"$85,884","$68,546"
,TOTAL,,153,"$91,401","$72,960"
40530,SG,,38,"$12,371","$9,739"
,OTHER,,256,"$80,582","$63,749"
,TOTAL,,294,"$92,953","$73,488"
40650,SG,,10,"$4,272","$3,418"
,80'S,,1,$33,$26
,OTHER,,190,"$49,886","$39,000"
,TOTAL,,201,"$54,191","$42,444"
40652,SG,,10,"$4,675","$3,740"
,OTHER,,219,"$71,580","$56,458"
,TOTAL,,229,"$76,255","$60,198"
40654,SG,,47,"$21,959","$17,488"
,OTHER,,554,"$219,046","$172,387"
,TOTAL,,601,"$241,006","$189,875"
40700,OTHER,,8,"$6,417","$4,674"
,TOTAL,,8,"$6,417","$4,674"
40701,OTHER,,7,"$7,205","$5,764"
,TOTAL,,7,"$7,205","$5,764"
40702,OTHER,,10,$771,$601
,TOTAL,,10,$771,$601
40720,OTHER,,13,"$10,572","$8,414"
,TOTAL,,13,"$10,572","$8,414"
40761,OTHER,,29,"$24,917","$19,853"
,TOTAL,,29,"$24,917","$19,853"
40799,OTHER,,12,"$3,914","$3,131"
,TOTAL,,12,"$3,914","$3,131"
40800,OTHER,,853,"$69,187","$50,333"
,TOTAL,,853,"$69,187","$50,333"
40801,SG,,12,"$5,134","$3,947"
,OTHER,,400,"$62,293","$46,735"
,TOTAL,,412,"$67,427","$50,682"
40804,OTHER,,141,"$11,806","$8,804"
,TOTAL,,141,"$11,806","$8,804"
40805,80'S,,1,$16,$13
,OTHER,,77,"$12,722","$9,641"
,TOTAL,,78,"$12,738","$9,654"
40806,SG,,1,$316,$253
,OTHER,,32,$848,$594
,TOTAL,,33,"$1,164",$847
40808,OTHER,,"7,284","$546,208","$405,307"
,TOTAL,,"7,284","$546,208","$405,307"
40810,OTHER,,"2,111","$218,660","$165,532"
,TOTAL,,"2,111","$218,660","$165,532"
40812,OTHER,,"6,510","$989,247","$755,906"
,TOTAL,,"6,510","$989,247","$755,906"
40814,SG,,75,"$30,106","$23,846"
,OTHER,,"1,656","$400,368","$314,131"
,TOTAL,,"1,731","$430,474","$337,977"
40816,SG,,19,"$7,552","$6,042"
,OTHER,,981,"$228,191","$178,466"
,TOTAL,,"1,000","$235,743","$184,508"
40818,SG,,9,"$1,911","$1,529"
,80'S,,1,$20,$16
,OTHER,,195,"$27,221","$21,490"
,TOTAL,,205,"$29,152","$23,035"
40819,SG,,15,"$4,160","$3,328"
,OTHER,,173,"$26,970","$20,135"
,TOTAL,,188,"$31,130","$23,462"
40820,SG,,18,"$5,157","$4,126"
,OTHER,,"1,025","$85,075","$65,182"
,TOTAL,,"1,043","$90,232","$69,308"
40830,OTHER,,257,"$24,986","$19,345"
,TOTAL,,257,"$24,986","$19,345"
40831,SG,,2,$499,$399
,OTHER,,167,"$22,307","$17,353"
,TOTAL,,169,"$22,806","$17,753"
40840,SG,,1,$407,$325
,80'S,,3,$282,$225
,OTHER,,98,"$39,185","$30,901"
,TOTAL,,102,"$39,873","$31,452"
40842,SG,,1,$451,$361
,OTHER,,14,"$6,101","$4,881"
,TOTAL,,15,"$6,551","$5,241"
40843,OTHER,,2,"$1,339","$1,071"
,TOTAL,,2,"$1,339","$1,071"
40844,OTHER,,10,"$8,665","$6,932"
,TOTAL,,10,"$8,665","$6,932"
40845,SG,,2,"$1,456","$1,165"
,80'S,,2,$387,$310
,OTHER,,48,"$58,980","$46,495"
,TOTAL,,52,"$60,824","$47,969"
40899,80'S,,1,$16,$13
,OTHER,,84,"$16,687","$13,350"
,TOTAL,,85,"$16,703","$13,362"
41000,SG,,1,$313,$250
,OTHER,,214,"$16,685","$12,492"
,TOTAL,,215,"$16,998","$12,742"
41005,OTHER,,65,"$5,061","$3,798"
,TOTAL,,65,"$5,061","$3,798"
41006,OTHER,,54,"$8,742","$6,782"
,TOTAL,,54,"$8,742","$6,782"
41007,SG,,1,$151,$121
,80'S,,1,$17,$14
,OTHER,,41,"$7,954","$6,258"
,TOTAL,,43,"$8,122","$6,393"
41008,OTHER,,133,"$22,707","$17,397"
,TOTAL,,133,"$22,707","$17,397"
41009,SG,,1,$311,$249
,OTHER,,135,"$31,552","$24,621"
,TOTAL,,136,"$31,863","$24,869"
41010,OTHER,,26,"$1,672","$1,198"
,TOTAL,,26,"$1,672","$1,198"
41015,OTHER,,70,"$10,903","$8,632"
,TOTAL,,70,"$10,903","$8,632"
41016,OTHER,,94,"$22,044","$17,268"
,TOTAL,,94,"$22,044","$17,268"
41017,SG,,3,$779,$623
,80'S,,1,$32,$26
,OTHER,,171,"$31,853","$24,923"
,TOTAL,,175,"$32,664","$25,572"
41018,OTHER,,77,"$22,396","$17,353"
,TOTAL,,77,"$22,396","$17,353"
41100,SG,,1,$436,$349
,80'S,,1,$20,$16
,OTHER,,"5,434","$592,503","$451,550"
,TOTAL,,"5,436","$592,959","$451,914"
41105,SG,,36,"$12,904","$10,323"
,OTHER,,"1,739","$162,506","$124,122"
,TOTAL,,"1,775","$175,410","$134,445"
41108,OTHER,,"2,142","$170,299","$128,728"
,TOTAL,,"2,142","$170,299","$128,728"
41110,SG,,60,"$17,339","$13,608"
,OTHER,,"1,441","$165,067","$126,215"
,TOTAL,,"1,501","$182,406","$139,823"
41112,SG,,137,"$54,181","$43,150"
,80'S,,1,$33,$9
,OTHER,,"3,719","$702,007","$543,584"
,TOTAL,,"3,857","$756,221","$586,743"
41113,SG,,43,"$17,175","$13,641"
,OTHER,,910,"$197,690","$153,983"
,TOTAL,,953,"$214,865","$167,624"
41114,SG,,8,"$3,140","$2,512"
,80'S,,1,$42,$34
,OTHER,,231,"$106,420","$83,936"
,TOTAL,,240,"$109,602","$86,481"
41115,SG,,2,$455,$364
,OTHER,,56,"$6,667","$4,943"
,TOTAL,,58,"$7,121","$5,306"
41116,SG,,50,"$13,181","$10,410"
,OTHER,,"1,482","$250,098","$194,254"
,TOTAL,,"1,532","$263,279","$204,665"
41120,SG,,44,"$28,960","$22,537"
,80'S,,50,"$3,945","$3,156"
,OTHER,,"1,367","$845,535","$670,024"
,TOTAL,,"1,461","$878,440","$695,717"
41130,80'S,,23,"$2,111","$1,689"
,OTHER,,259,"$171,375","$135,864"
,TOTAL,,282,"$173,486","$137,553"
41135,80'S,,64,"$15,225","$11,915"
,OTHER,,353,"$512,553","$408,520"
,TOTAL,,417,"$527,778","$420,434"
41140,80'S,,2,$539,$431
,OTHER,,21,"$30,974","$24,779"
,TOTAL,,23,"$31,512","$25,210"
41145,80'S,,11,"$3,269","$2,615"
,OTHER,,46,"$83,270","$66,515"
,TOTAL,,57,"$86,539","$69,131"
41150,80'S,,30,"$7,217","$5,774"
,OTHER,,243,"$356,828","$283,312"
,TOTAL,,273,"$364,045","$289,085"
41153,80'S,,49,"$13,235","$10,588"
,OTHER,,193,"$317,988","$254,150"
,TOTAL,,242,"$331,223","$264,738"
41155,80'S,,87,"$27,614","$21,705"
,OTHER,,582,"$1,140,603","$903,251"
,TOTAL,,669,"$1,168,218","$924,956"
41250,SG,,4,"$1,684","$1,347"
,OTHER,,341,"$39,762","$30,719"
,TOTAL,,345,"$41,446","$32,066"
41251,OTHER,,19,"$2,822","$2,225"
,TOTAL,,19,"$2,822","$2,225"
41252,SG,,1,$500,$400
,OTHER,,149,"$26,231","$20,765"
,TOTAL,,150,"$26,730","$21,165"
41500,SG,,2,$325,$260
,80'S,,1,$21,$17
,OTHER,,37,"$6,432","$5,034"
,TOTAL,,40,"$6,779","$5,311"
41510,OTHER,,3,$678,$543
,TOTAL,,3,$678,$543
41520,SG,,4,"$1,475","$1,180"
,OTHER,,75,"$13,637","$10,515"
,TOTAL,,79,"$15,112","$11,695"
41599,OTHER,,90,"$28,858","$23,082"
,TOTAL,,90,"$28,858","$23,082"
41800,SG,,7,"$2,175","$1,740"
,OTHER,,348,"$26,943","$19,317"
,TOTAL,,355,"$29,118","$21,057"
41805,SG,,3,$903,$722
,OTHER,,121,"$10,181","$7,436"
,TOTAL,,124,"$11,083","$8,158"
41806,SG,,5,"$1,272","$1,018"
,OTHER,,186,"$22,295","$17,148"
,TOTAL,,191,"$23,567","$18,165"
41820,OTHER,,9,"$1,880","$1,504"
,TOTAL,,9,"$1,880","$1,504"
41821,OTHER,,1,$90,$72
,TOTAL,,1,$90,$72
41822,OTHER,,19,"$2,920","$2,336"
,TOTAL,,19,"$2,920","$2,336"
41823,OTHER,,47,"$9,376","$7,501"
,TOTAL,,47,"$9,376","$7,501"
41825,OTHER,,816,"$84,287","$62,642"
,TOTAL,,816,"$84,287","$62,642"
41826,SG,,1,$423,$338
,OTHER,,"1,032","$161,895","$124,678"
,TOTAL,,"1,033","$162,318","$125,017"
41827,SG,,7,"$2,291","$1,833"
,OTHER,,364,"$80,051","$61,821"
,TOTAL,,371,"$82,342","$63,653"
41828,OTHER,,125,"$25,204","$19,783"
,TOTAL,,125,"$25,204","$19,783"
41830,80'S,,1,$38,$30
,OTHER,,120,"$22,852","$18,103"
,TOTAL,,121,"$22,890","$18,133"
41850,OTHER,,23,"$2,967","$2,334"
,TOTAL,,23,"$2,967","$2,334"
41872,OTHER,,2,$431,$344
,TOTAL,,2,$431,$344
41874,OTHER,,582,"$79,453","$62,748"
,TOTAL,,582,"$79,453","$62,748"
41899,OTHER,,"2,514","$128,377","$102,396"
,TOTAL,,"2,514","$128,377","$102,396"
42000,OTHER,,82,"$5,588","$4,059"
,TOTAL,,82,"$5,588","$4,059"
42100,OTHER,,"2,892","$264,859","$199,625"
,TOTAL,,"2,892","$264,859","$199,625"
42104,SG,,39,"$15,388","$12,310"
,OTHER,,"1,522","$187,431","$142,460"
,TOTAL,,"1,561","$202,818","$154,770"
42106,SG,,25,"$9,463","$7,568"
,OTHER,,"1,278","$199,564","$152,572"
,TOTAL,,"1,303","$209,027","$160,141"
42107,SG,,10,"$3,993","$3,175"
,80'S,,1,$46,$37
,OTHER,,237,"$67,384","$52,448"
,TOTAL,,248,"$71,424","$55,660"
42120,SG,,20,"$9,848","$7,878"
,80'S,,40,"$2,024","$1,560"
,OTHER,,638,"$234,926","$185,906"
,TOTAL,,698,"$246,797","$195,344"
42140,SG,,46,"$13,564","$10,825"
,OTHER,,568,"$60,436","$46,382"
,TOTAL,,614,"$74,000","$57,207"
42145,SG,,201,"$131,338","$103,132"
,OTHER,,"3,455","$1,967,867","$1,542,033"
,TOTAL,,"3,656","$2,099,205","$1,645,165"
42160,SG,,6,"$1,445","$1,156"
,OTHER,,193,"$23,130","$17,687"
,TOTAL,,199,"$24,575","$18,843"
42180,OTHER,,25,"$3,674","$2,754"
,TOTAL,,25,"$3,674","$2,754"
42182,OTHER,,20,"$3,916","$3,133"
,TOTAL,,20,"$3,916","$3,133"
42200,80'S,,1,$117,$94
,OTHER,,21,"$15,113","$12,090"
,TOTAL,,22,"$15,229","$12,184"
42205,80'S,,2,$233,$186
,OTHER,,7,"$4,611","$3,689"
,TOTAL,,9,"$4,844","$3,875"
42210,OTHER,,8,"$5,836","$4,657"
,TOTAL,,8,"$5,836","$4,657"
42215,80'S,,1,$53,$43
,OTHER,,11,"$6,493","$5,195"
,TOTAL,,12,"$6,547","$5,237"
42220,OTHER,,3,"$1,148",$918
,TOTAL,,3,"$1,148",$918
42225,SG,,1,$557,$446
,80'S,,2,$224,$180
,OTHER,,21,"$12,119","$9,679"
,TOTAL,,24,"$12,901","$10,304"
42226,80'S,,1,$110,$88
,OTHER,,26,"$14,481","$10,796"
,TOTAL,,27,"$14,591","$10,884"
42227,80'S,,3,$240,$192
,OTHER,,5,"$2,612","$2,090"
,TOTAL,,8,"$2,852","$2,282"
42235,SG,,1,$658,$527
,OTHER,,30,"$11,130","$8,479"
,TOTAL,,31,"$11,788","$9,006"
42260,OTHER,,11,"$4,827","$3,371"
,TOTAL,,11,"$4,827","$3,371"
42280,OTHER,,90,"$9,367","$7,233"
,TOTAL,,90,"$9,367","$7,233"
42281,SG,,1,$466,$373
,OTHER,,30,"$2,153","$1,722"
,TOTAL,,31,"$2,619","$2,095"
42299,OTHER,,53,"$17,696","$13,832"
,TOTAL,,53,"$17,696","$13,832"
42300,SG,,4,"$1,261","$1,009"
,OTHER,,240,"$28,830","$22,296"
,TOTAL,,244,"$30,091","$23,304"
42305,SG,,4,"$1,738","$1,382"
,80'S,,1,$56,$45
,OTHER,,175,"$58,907","$46,073"
,TOTAL,,180,"$60,701","$47,500"
42310,OTHER,,146,"$15,005","$11,634"
,TOTAL,,146,"$15,005","$11,634"
42320,SG,,1,$316,$253
,80'S,,1,$12,$10
,OTHER,,56,"$7,938","$6,331"
,TOTAL,,58,"$8,266","$6,593"
42325,SG,,6,"$2,323","$1,848"
,OTHER,,27,"$4,859","$3,535"
,TOTAL,,33,"$7,183","$5,383"
42326,OTHER,,1,$362,$290
,TOTAL,,1,$362,$290
42330,OTHER,,"1,364","$190,151","$143,645"
,TOTAL,,"1,364","$190,151","$143,645"
42335,SG,,11,"$5,143","$4,078"
,OTHER,,508,"$107,877","$84,065"
,TOTAL,,519,"$113,020","$88,142"
42340,SG,,3,"$1,048",$838
,OTHER,,106,"$31,348","$24,727"
,TOTAL,,109,"$32,396","$25,565"
42400,OTHER,,"2,429","$175,625","$134,945"
,TOTAL,,"2,429","$175,625","$134,945"
42405,SG,,41,"$16,764","$13,395"
,OTHER,,705,"$132,809","$104,929"
,TOTAL,,746,"$149,573","$118,324"
42408,SG,,10,"$4,530","$3,624"
,80'S,,1,$23,$19
,OTHER,,120,"$33,385","$26,353"
,TOTAL,,131,"$37,938","$29,996"
42409,SG,,3,"$1,477","$1,182"
,OTHER,,79,"$15,417","$11,778"
,TOTAL,,82,"$16,894","$12,960"
42410,SG,,79,"$37,559","$30,047"
,80'S,,158,"$14,672","$11,526"
,OTHER,,"1,034","$580,206","$457,297"
,TOTAL,,"1,271","$632,437","$498,870"
42415,SG,,5,"$4,589","$3,671"
,80'S,,"1,058","$184,793","$146,198"
,OTHER,,"4,241","$4,501,577","$3,568,330"
,TOTAL,,"5,304","$4,690,959","$3,718,200"
42420,SG,,67,"$62,186","$49,640"
,80'S,,469,"$96,484","$76,778"
,OTHER,,"1,714","$2,143,755","$1,697,250"
,TOTAL,,"2,250","$2,302,424","$1,823,668"
42425,SG,,3,"$2,754","$2,203"
,80'S,,26,"$3,340","$2,613"
,OTHER,,172,"$120,536","$95,770"
,TOTAL,,201,"$126,629","$100,586"
42426,80'S,,82,"$19,414","$15,371"
,OTHER,,452,"$673,205","$535,818"
,TOTAL,,534,"$692,619","$551,190"
42440,SG,,169,"$80,225","$63,664"
,80'S,,323,"$25,237","$19,818"
,OTHER,,"2,927","$1,418,027","$1,124,675"
,TOTAL,,"3,419","$1,523,489","$1,208,157"
42450,SG,,8,"$2,697","$2,051"
,80'S,,3,$82,$66
,OTHER,,133,"$33,454","$26,412"
,TOTAL,,144,"$36,234","$28,529"
42500,SG,,5,"$2,223","$1,739"
,80'S,,2,$55,$44
,OTHER,,161,"$45,881","$36,479"
,TOTAL,,168,"$48,159","$38,262"
42505,SG,,6,"$3,001","$2,401"
,80'S,,1,$35,$28
,OTHER,,94,"$36,707","$29,225"
,TOTAL,,101,"$39,742","$31,653"
42507,OTHER,,9,"$3,005","$2,374"
,TOTAL,,9,"$3,005","$2,374"
42508,OTHER,,4,"$2,613","$2,091"
,TOTAL,,4,"$2,613","$2,091"
42509,SG,,1,$620,$496
,OTHER,,3,"$2,381","$1,905"
,TOTAL,,4,"$3,001","$2,401"
42510,SG,,2,"$1,228",$983
,OTHER,,3,"$1,763","$1,400"
,TOTAL,,5,"$2,992","$2,383"
42550,OTHER,,959,"$75,753","$59,013"
,TOTAL,,959,"$75,753","$59,013"
42600,SG,,1,$155,$124
,OTHER,,17,"$4,539","$3,419"
,TOTAL,,18,"$4,694","$3,543"
42650,OTHER,,"1,267","$64,106","$47,084"
,TOTAL,,"1,267","$64,106","$47,084"
42660,OTHER,,320,"$20,137","$15,458"
,TOTAL,,320,"$20,137","$15,458"
42665,OTHER,,15,"$2,023","$1,538"
,TOTAL,,15,"$2,023","$1,538"
42699,OTHER,,36,"$13,951","$11,160"
,TOTAL,,36,"$13,951","$11,160"
42700,SG,,1,$314,$207
,OTHER,,796,"$85,438","$63,211"
,TOTAL,,797,"$85,752","$63,418"
42720,SG,,1,$144,$115
,OTHER,,153,"$44,535","$35,015"
,TOTAL,,154,"$44,679","$35,130"
42725,80'S,,6,$505,$404
,OTHER,,94,"$54,820","$42,844"
,TOTAL,,100,"$55,325","$43,248"
42800,OTHER,,"2,208","$211,610","$162,219"
,TOTAL,,"2,208","$211,610","$162,219"
42802,SG,,7,"$1,386","$1,109"
,OTHER,,263,"$22,186","$17,449"
,TOTAL,,270,"$23,572","$18,558"
42804,SG,,58,"$12,742","$9,983"
,OTHER,,803,"$66,561","$51,994"
,TOTAL,,861,"$79,303","$61,977"
42806,SG,,13,"$4,227","$3,381"
,OTHER,,559,"$52,574","$41,238"
,TOTAL,,572,"$56,800","$44,619"
42808,SG,,55,"$20,209","$16,167"
,OTHER,,774,"$132,918","$104,098"
,TOTAL,,829,"$153,126","$120,265"
42809,OTHER,,536,"$62,100","$46,463"
,TOTAL,,536,"$62,100","$46,463"
42810,SG,,7,"$2,819","$2,243"
,80'S,,1,$20,$16
,OTHER,,64,"$15,125","$11,814"
,TOTAL,,72,"$17,964","$14,073"
42815,SG,,10,"$7,005","$5,550"
,80'S,,22,"$1,863","$1,490"
,OTHER,,238,"$119,010","$93,254"
,TOTAL,,270,"$127,877","$100,294"
42820,OTHER,,25,"$6,457","$4,879"
,TOTAL,,25,"$6,457","$4,879"
42821,SG,,31,"$19,001","$14,499"
,OTHER,,259,"$65,882","$50,764"
,TOTAL,,290,"$84,884","$65,263"
